MCT_YM,MCT_NM,name,ADDR,주소1,주소,result
유성미락(해촌)_19920508,유성미락(해촌),제주뚝배기,제주 서귀포시 성산읍 성산리 163-2번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%B1%EC%82%B0%EC%9D%8D%20%EC%84%B1%EC%82%B0%EB%A6%AC%20163-2%EB%B2%88%EC%A7%80/place/12069061?c=15.00,0,0,0,dh&isCorrectAnswer=true",
유한회사 모들_20200820,모들,역전할머니맥주 제주연동점,제주 제주시 연동 274-57번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20274-57%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1029146972?c=15.00,0,0,0,dh&isCorrectAnswer=true",
유한회사 정클리언스_20141016,정클리언스,투썸플레이스 제주오라점,제주 제주시 오라일동 1063-5번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%98%A4%EB%9D%BC%EC%9D%BC%EB%8F%99%201063-5%EB%B2%88%EC%A7%80/place/36948883?c=15.00,0,0,0,dh&isCorrectAnswer=true",
육회공작소_20190311,육회공작소,육회공작소 제주연동점,제주 제주시 연동 273-53번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20273-53%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/38555000?c=15.00,0,0,0,dh&isCorrectAnswer=true",
윤옥_20190131,윤옥,세리바,제주 제주시 건입동 1421-12번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EA%B1%B4%EC%9E%85%EB%8F%99%201421-12%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1107728127?c=15.00,0,0,0,dh&isCorrectAnswer=true",
으뜸아이스크림할인점_20190529,으뜸아이스크림할인점,가원플라워,제주 제주시 외도일동 453-7번지 외도동에코그린빌3차아파트 102호,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%99%B8%EB%8F%84%EC%9D%BC%EB%8F%99%20453-7%EB%B2%88%EC%A7%80%20%EC%99%B8%EB%8F%84%EB%8F%99%EC%97%90%EC%BD%94%EA%B7%B8%EB%A6%B0%EB%B9%8C3%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8%20102%ED%98%B8/place/1514446873?c=15.00,0,0,0,dh&isCorrectAnswer=true",
은희네해장국_20050127,은희네해장국,,제주 제주시 일도이동 357-4번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%BC%EB%8F%84%EC%9D%B4%EB%8F%99%20357-4%EB%B2%88%EC%A7%80?c=15.00,0,0,0,dh",
은희네해장국_20130222,은희네해장국,은희네해장국 외도점,제주 제주시 외도일동 532-8번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%99%B8%EB%8F%84%EC%9D%BC%EB%8F%99%20532-8%EB%B2%88%EC%A7%80/place/38667606?c=15.00,0,0,0,dh&isCorrectAnswer=true",
은희네해장국삼화점_20150310,은희네해장국삼화점,현서네두루치기,제주 제주시 화북일동 1015-2번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%99%94%EB%B6%81%EC%9D%BC%EB%8F%99%201015-2%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1126107104?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이가_20191105,이가,이가 흑돼지,제주 제주시 노형동 737번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%20737%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1414301986?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이도제샤브샤브_20211202,이도제샤브샤브,화로숯불구이제주본가,제주 제주시 외도일동 550-1번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%99%B8%EB%8F%84%EC%9D%BC%EB%8F%99%20550-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1583836275?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이디야커피제주아라스위첸점_20211216,이디야커피제주아라스위첸점,이디야커피 제주아라스위첸점,제주 제주시 아라일동 6094번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%BC%EB%8F%99%206094%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1706182902?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이디야커피중앙점_20060329,이디야커피중앙점,,제주 제주시 일도일동 1473-1번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%BC%EB%8F%84%EC%9D%BC%EB%8F%99%201473-1%EB%B2%88%EC%A7%80?c=15.00,0,0,0,dh",
이모밥상_20180615,이모밥상,이모밥상 제주공항본점,제주 제주시 연동 456-1번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20456-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1476778340?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이비가짬뽕 신서귀포점_20170728,이비가짬뽕 신서귀포점,하림이네두루치기,제주 서귀포시 도순동 787-1번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%84%EC%88%9C%EB%8F%99%20787-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1041225855?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이비가짬뽕제주1호이호점_20221114,이비가짬뽕제주1호이호점,이비가짬뽕 제주1호 이호점,제주 제주시 이호이동 176-6번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%ED%98%B8%EC%9D%B4%EB%8F%99%20176-6%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/36369328?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이삭_20221020,이삭,함덕해수욕장,제주 제주시 조천읍 와산리 1560-17번지 조천읍,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%EC%99%80%EC%82%B0%EB%A6%AC%201560-17%EB%B2%88%EC%A7%80%20%EC%A1%B0%EC%B2%9C%EC%9D%8D/place/11491805?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이태리치킨_20020918,이태리치킨,엉덩물계곡,제주 서귀포시 법환동 1654-1번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%B2%95%ED%99%98%EB%8F%99%201654-1%EB%B2%88%EC%A7%80/place/1372279326?c=15.00,0,0,0,dh&isCorrectAnswer=true",
이화원_20090302,이화원,이화원,제주 제주시 노형동 2578-2번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%202578-2%EB%B2%88%EC%A7%80/place/13165503?c=15.00,0,0,0,dh&isCorrectAnswer=true",
인생극장_20180531,인생극장,,제주 제주시 일도이동 380-2번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%BC%EB%8F%84%EC%9D%B4%EB%8F%99%20380-2%EB%B2%88%EC%A7%80%201%EC%B8%B5?c=15.00,0,0,0,dh",
인화동한우_20190821,인화동한우,,제주 제주시 일도이동 394-45번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%BC%EB%8F%84%EC%9D%B4%EB%8F%99%20394-45%EB%B2%88%EC%A7%80%201%EC%B8%B5?c=15.00,0,0,0,dh",
일공구고깃집_20181115,일공구고깃집,중문청춘돼지,제주 서귀포시 중문동 1432-2번지,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%A4%91%EB%AC%B8%EB%8F%99%201432-2%EB%B2%88%EC%A7%80/place/1738219506?c=15.00,0,0,0,dh&isCorrectAnswer=true",
일품순두부_20190111,일품순두부,일품순두부 서귀포점,제주 서귀포시 동홍동 1542-1번지 1층,FALSE,"https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%99%ED%99%8D%EB%8F%99%201542-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1537372129?c=15.00,0,0,0,dh&isCorrectAnswer=true",
자갈치상회_20031006,자갈치상회,,제주 제주시 이도일동 1349-22번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%BC%EB%8F%99%201349-22%EB%B2%88%EC%A7%80,
자담치킨 이도점_20161027,자담치킨 이도점,,제주 제주시 이도이동 1994-5번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%201994-5%EB%B2%88%EC%A7%80%201%EC%B8%B5,
자담치킨호프카페제주아라점_20140825,자담치킨호프카페제주아라점,맘스터치아라점,제주 제주시 아라일동 6095-10번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%BC%EB%8F%99%206095-10%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/37571821?isCorrectAnswer=true,
자보카까페_20200713,자보카까페,카페모알보알 제주점,제주 제주시 구좌읍 김녕리 6159번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EA%B5%AC%EC%A2%8C%EC%9D%8D%20%EA%B9%80%EB%85%95%EB%A6%AC%206159%EB%B2%88%EC%A7%80/place/1992920098?isCorrectAnswer=true,
자연샤브_20190412,자연샤브,자연샤브 동홍동본점,제주 서귀포시 동홍동 1133번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%99%ED%99%8D%EB%8F%99%201133%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1222034473?isCorrectAnswer=true,
장가네일품순두부화순점_20191114,장가네일품순두부화순점,일품순두부 화순점,제주 서귀포시 안덕면 화순리 337-3번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%95%88%EB%8D%95%EB%A9%B4%20%ED%99%94%EC%88%9C%EB%A6%AC%20337-3%EB%B2%88%EC%A7%80/place/1673616775?isCorrectAnswer=true,
장금이_20081124,장금이,장금이,제주 제주시 도두일동 2516-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%8F%84%EB%91%90%EC%9D%BC%EB%8F%99%202516-1%EB%B2%88%EC%A7%80/place/1073537476?isCorrectAnswer=true,
장수골_20090219,장수골,장수골,제주 제주시 한림읍 한림리 905-13번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%9C%EB%A6%BC%EC%9D%8D%20%ED%95%9C%EB%A6%BC%EB%A6%AC%20905-13%EB%B2%88%EC%A7%80/place/16863858?isCorrectAnswer=true,
장수해장국_20161123,장수해장국,장수해장국&해물구이,제주 서귀포시 중문동 2183번지 중문동,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%A4%91%EB%AC%B8%EB%8F%99%202183%EB%B2%88%EC%A7%80%20%EC%A4%91%EB%AC%B8%EB%8F%99/place/16926644?isCorrectAnswer=true,
장승포식당_20141020,장승포식당,장승포식당 성산 섭지코지점,제주 서귀포시 성산읍 고성리 298-11번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%B1%EC%82%B0%EC%9D%8D%20%EA%B3%A0%EC%84%B1%EB%A6%AC%20298-11%EB%B2%88%EC%A7%80/place/19932894?isCorrectAnswer=true,
장어나라_20190402,장어나라,,제주 제주시 이도일동 1708-2번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%BC%EB%8F%99%201708-2%EB%B2%88%EC%A7%80%201%EC%B8%B5,
장흥식당_20060307,장흥식당,장흥식당,제주 서귀포시 표선면 표선리 863번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%ED%91%9C%EC%84%A0%EB%A9%B4%20%ED%91%9C%EC%84%A0%EB%A6%AC%20863%EB%B2%88%EC%A7%80/place/16961114?isCorrectAnswer=true,
전라도식당_20180816,전라도식당,해품돈,제주 제주시 연동 274-6번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20274-6%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1934348022?isCorrectAnswer=true,
정담_20140108,정담,,제주 제주시 이도이동 1998-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%201998-1%EB%B2%88%EC%A7%80,
정듬_20110527,정듬,,제주 제주시 삼도이동 1069-2번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%82%BC%EB%8F%84%EC%9D%B4%EB%8F%99%201069-2%EB%B2%88%EC%A7%80,
정이가네동홍점_20201026,정이가네동홍점,정이가네,제주 서귀포시 동홍동 497-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%99%ED%99%8D%EB%8F%99%20497-1%EB%B2%88%EC%A7%80/place/1340643701?isCorrectAnswer=true,
정이가네본점_20220510,정이가네본점,정이가네,제주 서귀포시 서호동 1470-7번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%9C%ED%98%B8%EB%8F%99%201470-7%EB%B2%88%EC%A7%80/place/1091076908?isCorrectAnswer=true,
제주 앞바다횟집_20170905,제주 앞바다횟집,,제주 제주시 용담일동 431번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9A%A9%EB%8B%B4%EC%9D%BC%EB%8F%99%20431%EB%B2%88%EC%A7%80%202%EC%B8%B5,
제주 애월회관(주식회사 록산)_20190527,제주 애월회관(록산),애월회관 애월흑돼지 애월곽지,제주 제주시 애월읍 애월리 2162-1번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%A0%EC%9B%94%EC%9D%8D%20%EC%95%A0%EC%9B%94%EB%A6%AC%202162-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1490096944?isCorrectAnswer=true,
제주감자탕_20180907,제주감자탕,김복남맥주 제주연동점,제주 제주시 연동 281-27번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20281-27%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1086377019?isCorrectAnswer=true,
제주공항그때그집직영점_20211111,제주공항그때그집직영점,제주공항그때그집,제주 제주시 도두이동 706-11번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%8F%84%EB%91%90%EC%9D%B4%EB%8F%99%20706-11%EB%B2%88%EC%A7%80/place/1165012902?isCorrectAnswer=true,
제주그때그집함덕점_20191203,제주그때그집함덕점,철수네숯불갈비함덕점,제주 제주시 조천읍 함덕리 1752-2번지 에덴빌리지2차 202동 102호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%ED%95%A8%EB%8D%95%EB%A6%AC%201752-2%EB%B2%88%EC%A7%80%20%EC%97%90%EB%8D%B4%EB%B9%8C%EB%A6%AC%EC%A7%802%EC%B0%A8%20202%EB%8F%99%20102%ED%98%B8/place/1028833859?isCorrectAnswer=true,
제주김만복동문시장점_20180614,제주김만복동문시장점,,제주 제주시 삼도이동 1158-36번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%82%BC%EB%8F%84%EC%9D%B4%EB%8F%99%201158-36%EB%B2%88%EC%A7%80%201%EC%B8%B5,
제주김만복본점_20160408,제주김만복본점,제주김만복김밥 본점,제주 제주시 오라삼동 2250-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%98%A4%EB%9D%BC%EC%82%BC%EB%8F%99%202250-1%EB%B2%88%EC%A7%80/place/1773970782?isCorrectAnswer=true,
제주깜_20171130,제주깜,함덕국수,제주 제주시 조천읍 함덕리 1270-2번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%ED%95%A8%EB%8D%95%EB%A6%AC%201270-2%EB%B2%88%EC%A7%80/place/1939290912?isCorrectAnswer=true,
제주돈_20170621,제주돈,,제주 제주시 이도이동 76-20번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%2076-20%EB%B2%88%EC%A7%80,
제주돈삼겹중앙점_20200407,제주돈삼겹중앙점,,제주 제주시 삼도이동 1235-1번지 101호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%82%BC%EB%8F%84%EC%9D%B4%EB%8F%99%201235-1%EB%B2%88%EC%A7%80%20101%ED%98%B8,
제주르네상스 주식회사_20220617,제주르네상스,용용선생 제주연동점,제주 제주시 연동 273-58번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20273-58%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1238192624?isCorrectAnswer=true,
제주마당_20160106,제주마당,하루아로마테라피,제주 제주시 노형동 914-3번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%20914-3%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1277488773?isCorrectAnswer=true,
제주막창_20161010,제주막창,제주막창,제주 서귀포시 서귀동 257-15번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%9C%EA%B7%80%EB%8F%99%20257-15%EB%B2%88%EC%A7%80/place/16900179?isCorrectAnswer=true,
제주머슴네_20180911,제주머슴네,이노팜,제주 서귀포시 남원읍 위미리 968-4번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%82%A8%EC%9B%90%EC%9D%8D%20%EC%9C%84%EB%AF%B8%EB%A6%AC%20968-4%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1574893911?isCorrectAnswer=true,
제주물회야시장 횟집학개론_20210715,제주물회야시장 횟집학개론,신화월드회포장 횟집학개론,제주 서귀포시 대정읍 구억리 981번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8C%80%EC%A0%95%EC%9D%8D%20%EA%B5%AC%EC%96%B5%EB%A6%AC%20981%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1542639862?isCorrectAnswer=true,
제주미향해장국본사직영점(서귀포 중문점)_20210409,제주미향해장국본사직영점(서귀포 중문점),제주미향해장국 중문본점,제주 서귀포시 중문동 1489-2번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%A4%91%EB%AC%B8%EB%8F%99%201489-2%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1104007901?isCorrectAnswer=true,
제주바다_20170104,제주바다,돈장군,제주 서귀포시 대정읍 하모리 2128-2번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8C%80%EC%A0%95%EC%9D%8D%20%ED%95%98%EB%AA%A8%EB%A6%AC%202128-2%EB%B2%88%EC%A7%80/place/19991578?isCorrectAnswer=true,
제주바닷가의나루터_20090226,제주바닷가의나루터,수목원테마파크,제주 제주시 용담삼동 1003-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9A%A9%EB%8B%B4%EC%82%BC%EB%8F%99%201003-1%EB%B2%88%EC%A7%80/place/30811752?isCorrectAnswer=true,
제주벽돌집제주본점_20201123,제주벽돌집제주본점,,제주 제주시 이도이동 1771-12번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%201771-12%EB%B2%88%EC%A7%80%202%EC%B8%B5,
제주빵집_20220830,제주빵집,크라운돼지 제주점,제주 제주시 애월읍 상가리 산 106번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%A0%EC%9B%94%EC%9D%8D%20%EC%83%81%EA%B0%80%EB%A6%AC%20%EC%82%B0%20106%EB%B2%88%EC%A7%80/place/1467395655?isCorrectAnswer=true,
제주사조_20221205,제주사조,범섬포차,제주 서귀포시 강정동 596-4번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EA%B0%95%EC%A0%95%EB%8F%99%20596-4%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1184716483?isCorrectAnswer=true,
제주삼화부영점백다방_20191202,제주삼화부영점백다방,강윤구스시야,제주 제주시 삼양이동 2332-5번지 1층 2호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%82%BC%EC%96%91%EC%9D%B4%EB%8F%99%202332-5%EB%B2%88%EC%A7%80%201%EC%B8%B5%202%ED%98%B8/place/1635128529?isCorrectAnswer=true,
제주서문수산_20120827,제주서문수산,,제주 제주시 용담일동 135-9번지 서문공설시장1073호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9A%A9%EB%8B%B4%EC%9D%BC%EB%8F%99%20135-9%EB%B2%88%EC%A7%80%20%EC%84%9C%EB%AC%B8%EA%B3%B5%EC%84%A4%EC%8B%9C%EC%9E%A51073%ED%98%B8,
제주아라본가_20140725,제주아라본가,이재모피자 제주점,제주 제주시 아라이동 1370-4번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%B4%EB%8F%99%201370-4%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1131070854?isCorrectAnswer=true,
제주오누이_20210210,제주오누이,스누피가든,제주 제주시 구좌읍 한동리 1388-1번지 1동 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EA%B5%AC%EC%A2%8C%EC%9D%8D%20%ED%95%9C%EB%8F%99%EB%A6%AC%201388-1%EB%B2%88%EC%A7%80%201%EB%8F%99%202%EC%B8%B5/place/1875149782?isCorrectAnswer=true,
제주일도_20220407,제주일도,제주일도 서귀포 성산점,제주 서귀포시 성산읍 고성리 208-7번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%B1%EC%82%B0%EC%9D%8D%20%EA%B3%A0%EC%84%B1%EB%A6%AC%20208-7%EB%B2%88%EC%A7%80/place/1442231602?isCorrectAnswer=true,
제주통큰장어별관_20200513,제주통큰장어별관,,제주 제주시 이도이동 410번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%20410%EB%B2%88%EC%A7%80%202%EC%B8%B5,
